,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
54,Annandale,-33.881223999999996,151.1709976,Victoria Annandale,-33.88258,151.16706,Pub
55,Annandale,-33.881223999999996,151.1709976,Hinsby Park,-33.87875859327704,151.1725393401507,Playground
56,Annandale,-33.881223999999996,151.1709976,Smith Hogan and Spindlers Park,-33.88066762245132,151.17552556556257,Park
57,Annangrove,-33.6574838,150.9460077,Amaroo Park Raceway,-33.66042456203054,150.94626903533936,Racetrack
58,Arcadia,-33.6227289,151.0605602,Wesley Vision Valley,-33.62146271537227,151.06257130414383,Event Space
59,Arncliffe,-33.938235999999996,151.145508,Naji's Charcoal Chicken & Kebab,-33.93673685745061,151.14676470470204,Lebanese Restaurant
60,Arncliffe,-33.938235999999996,151.145508,IGA Arncliffe,-33.93756,151.14616,Grocery Store
61,Arncliffe,-33.938235999999996,151.145508,Airport Hotel Sydney,-33.9392966793228,151.14757846043378,Hotel
62,Arncliffe,-33.938235999999996,151.145508,Platforms 3 & 4,-33.93679109856304,151.14708065986633,Platform
63,Arncliffe,-33.938235999999996,151.145508,Arncliffe Park,-33.93567361850549,151.14279731753945,Park
64,Arndell Park,-33.79,150.8761111,Cram Engineering and Excavation,-33.7886969,150.8770733,Currency Exchange
65,Arndell Park,-33.79,150.8761111,Table and Chair Express,-33.78760086308954,150.87236881256104,Furniture / Home Store
66,Artarmon,-33.808955,151.18530880000003,Salvage Specialty Coffee,-33.80895728341055,151.1835568673033,Café
67,Artarmon,-33.808955,151.18530880000003,Everyday Canteen,-33.807897,151.185282,Café
68,Artarmon,-33.808955,151.18530880000003,86 Hampden Road,-33.80884108429937,151.18461352658343,Café
69,Artarmon,-33.808955,151.18530880000003,Taipei Chef Restaurant 台灣吃餐廳,-33.80897304639339,151.18400790221585,Asian Restaurant
70,Artarmon,-33.808955,151.18530880000003,Spitroast,-33.80901685433397,151.18504391864485,BBQ Joint
71,Artarmon,-33.808955,151.18530880000003,Sushi-Ya Artarmon,-33.808148266471896,151.18490431195636,Japanese Restaurant
72,Artarmon,-33.808955,151.18530880000003,The Wilkes,-33.80814373526372,151.18487489926477,Café
73,Artarmon,-33.808955,151.18530880000003,The Thai,-33.80798123826116,151.1834551691439,Thai Restaurant
74,Artarmon,-33.808955,151.18530880000003,Ramen Genki,-33.80807465545813,151.1849583333398,Ramen Restaurant
75,Artarmon,-33.808955,151.18530880000003,Tatsuya,-33.80890444231324,151.1842777691811,Sushi Restaurant
76,Artarmon,-33.808955,151.18530880000003,Subway,-33.8088507511992,151.18483170832116,Sandwich Place
77,Artarmon,-33.808955,151.18530880000003,Wakana Yakiniku Restaurant,-33.80888427537261,151.1842498900524,Japanese Restaurant
78,Artarmon,-33.808955,151.18530880000003,Little Thai Place,-33.80817889728216,151.18490406576072,Thai Restaurant
79,Artarmon,-33.808955,151.18530880000003,7-Eleven,-33.80880386112078,151.18461473043578,Convenience Store
80,Artarmon,-33.808955,151.18530880000003,Artarmon Fruit Market,-33.8084272520348,151.18473872444164,Fruit & Vegetable Store
81,Artarmon,-33.808955,151.18530880000003,Welcome Mart,-33.808371,151.184076,Food & Drink Shop
82,Artarmon,-33.808955,151.18530880000003,Thompson Park,-33.809383874458526,151.18355503956894,Park
83,Artarmon,-33.808955,151.18530880000003,Plus Fitness 24/7,-33.80906781071338,151.18423283337998,Gym
84,Artarmon,-33.808955,151.18530880000003,Lucky Mart,-33.80807450896135,151.18508192469642,Grocery Store
85,Artarmon,-33.808955,151.18530880000003,Interdesserts,-33.80805,151.18324,Coffee Shop
86,Artarmon,-33.808955,151.18530880000003,"Burra Oval, Artarmon",-33.811286431061404,151.18385665073703,Park
87,Ashbury,-33.9001107,151.11807240000002,Ocean Master Seafood,-33.90088490618593,151.11999303102493,Seafood Restaurant
88,Ashbury,-33.9001107,151.11807240000002,Southern Cross Food Store,-33.90025,151.11459,Grocery Store
89,Ashbury,-33.9001107,151.11807240000002,Wagner Oval,-33.896918,151.117135,Park
90,Ashbury,-33.9001107,151.11807240000002,Canterbury Foodies And Farmers Market,-33.903757,151.117512,Market
91,Ashbury,-33.9001107,151.11807240000002,Peace Park,-33.89750229416358,151.1222015599209,Park
92,Ashfield,-33.889478100000005,151.1274125,Manmaruya,-33.88960326166323,151.12618329500046,Japanese Restaurant
93,Ashfield,-33.889478100000005,151.1274125,Choo Choo Train,-33.888274531623864,151.12419605255127,Chinese Restaurant
94,Ashfield,-33.889478100000005,151.1274125,Japanese Dining Bar by Shinsen,-33.88965285958752,151.12625371217706,Japanese Restaurant
95,Ashfield,-33.889478100000005,151.1274125,New Shanghai Night 新夜上海,-33.88846086899549,151.1243931616137,Shanghai Restaurant
96,Ashfield,-33.889478100000005,151.1274125,Thai Number 1,-33.88714239291711,151.1256847080437,Thai Restaurant
97,Ashfield,-33.889478100000005,151.1274125,New Shanghai 新上海,-33.88816,151.1245,Shanghai Restaurant
98,Ashfield,-33.889478100000005,151.1274125,Taste of Shanghai,-33.888278622693186,151.12399199593892,Dumpling Restaurant
99,Ashfield,-33.889478100000005,151.1274125,Krema Bar,-33.889250311854646,151.12367715266367,Café
100,Ashfield,-33.889478100000005,151.1274125,1st Choice Liquor Superstore,-33.890457099363,151.1283550118388,Liquor Store
101,Ashfield,-33.889478100000005,151.1274125,Eaton Chinese Restaurant,-33.88790126699797,151.12321685239735,Chinese Restaurant
102,Ashfield,-33.889478100000005,151.1274125,Boost Juice,-33.88949465790037,151.12400100419939,Juice Bar
103,Ashfield,-33.889478100000005,151.1274125,7-Eleven,-33.89045071146782,151.12964589525694,Convenience Store
104,Ashfield,-33.889478100000005,151.1274125,ALDI,-33.88978443041143,151.12457316022972,Supermarket
105,Ashfield,-33.889478100000005,151.1274125,Woolworths,-33.88927742194591,151.12369581799476,Supermarket
106,Ashfield,-33.889478100000005,151.1274125,Kmart,-33.88918252091418,151.12402944727987,Department Store
107,Ashfield,-33.889478100000005,151.1274125,Anytime Fitness,-33.887620695325836,151.12435427339457,Gym
108,Ashfield,-33.889478100000005,151.1274125,Ashfield Hotel,-33.889891681439735,151.1261984287567,Bar
109,Ashfield,-33.889478100000005,151.1274125,Crocodile Farm Hotel,-33.88845259487488,151.1242118177647,Pub
110,Ashfield,-33.889478100000005,151.1274125,Chemist Warehouse,-33.888042,151.123897,Pharmacy
111,Ashfield,-33.889478100000005,151.1274125,Wagner Electronics,-33.89035,151.12913,Electronics Store
112,Ashfield,-33.889478100000005,151.1274125,Sim Kebabs,-33.890238291216306,151.1281878812485,Fast Food Restaurant
113,Ashfield,-33.889478100000005,151.1274125,Wes Electronic Services,-33.890381593758924,151.1292289291954,Electronics Store
114,Ashfield,-33.889478100000005,151.1274125,Ashfield Station,-33.88785453336537,151.12553837294845,Train Station
115,Ashfield,-33.889478100000005,151.1274125,Shanghai Night,-33.88843451554322,151.12426292431198,Dumpling Restaurant
116,Ashfield,-33.889478100000005,151.1274125,The Garden,-33.889279,151.129946,Restaurant
117,Ashfield,-33.889478100000005,151.1274125,Ashfield Cafe,-33.887839,151.12574636936188,Malay Restaurant
118,Ashfield,-33.889478100000005,151.1274125,EasyWay Tea,-33.88792437548357,151.1254750065868,Bubble Tea Shop
119,Ashfield,-33.889478100000005,151.1274125,Platform 5,-33.887662791308344,151.12548278182928,Platform
120,Ashfield,-33.889478100000005,151.1274125,Franklins,-33.889629893088724,151.12438214190735,Grocery Store
121,Ashfield,-33.889478100000005,151.1274125,Golden Times Chinese Restaurant,-33.889798191737356,151.13042653817558,Dim Sum Restaurant
122,Ashfield,-33.889478100000005,151.1274125,Keato's Pizza & Grill,-33.88968,151.131014,Pizza Place
123,Ashfield,-33.889478100000005,151.1274125,Allman Park,-33.89187259695793,151.13067090511322,Park
124,Ashfield,-33.889478100000005,151.1274125,Metro One,-33.8877,151.12343,Falafel Restaurant
125,Ashfield,-33.889478100000005,151.1274125,Confucius Technologies,-33.88797,151.12275,Gaming Cafe
126,Ashfield,-33.889478100000005,151.1274125,Sydney Bejing Restaurant,-33.887664,151.122643,Asian Restaurant
127,Ashfield,-33.889478100000005,151.1274125,Kreta Ayer,-33.88748,151.12262,Malay Restaurant
128,Ashfield,-33.889478100000005,151.1274125,Shanghai Dumpling,-33.88748,151.12261,Dumpling Restaurant
129,Asquith,-33.6871935,151.1110257,KFC,-33.68718841182618,151.10859903356237,Fast Food Restaurant
130,Asquith,-33.6871935,151.1110257,Asquith Homebrewing,-33.688549426785926,151.108164362167,Hobby Shop
131,Asquith,-33.6871935,151.1110257,Asquith Station,-33.68856001701598,151.10815357568057,Train Station
132,Asquith,-33.6871935,151.1110257,Coles,-33.68863805976454,151.10652607000134,Supermarket
133,Auburn,-33.854570200000005,151.0255673,Harold Moon Reserve Playground,-33.85221039363679,151.0229811905492,Playground
134,Auburn,-33.854570200000005,151.0255673,BUG-KILL Pest Control,-33.8581322,151.02555010000003,Business Service
135,Auburn,-33.854570200000005,151.0255673,Pine Park Playground,-33.858487,151.025126,Playground
136,Austral,-33.9282672,150.8082824,United Kempo Martial Arts Academy,-33.927819084897,150.80852687358856,Martial Arts Dojo
137,Austral,-33.9282672,150.8082824,Craik Park,-33.9289042511445,150.8073091506958,Park
138,Austral,-33.9282672,150.8082824,Knight School,-33.92610852633957,150.80624380119795,Athletics & Sports
139,Avalon Beach,-33.6365039,151.32902990000002,Avalon Beach,-33.63638743381219,151.3313675659601,Beach
140,Avalon Beach,-33.6365039,151.32902990000002,Smalltown,-33.63759514210567,151.32866766147222,Café
141,Avalon Beach,-33.6365039,151.32902990000002,La Banette,-33.63605595868379,151.32845121543886,Bakery
142,Avalon Beach,-33.6365039,151.32902990000002,Nourished,-33.6366794429031,151.32977356468788,Café
143,Avalon Beach,-33.6365039,151.32902990000002,Woolworths,-33.63605609493749,151.32989817584985,Grocery Store
144,Avalon Beach,-33.6365039,151.32902990000002,Subway,-33.63756963463181,151.32865011692047,Sandwich Place
145,Avalon Beach,-33.6365039,151.32902990000002,The Sneaky Grind,-33.63756133471067,151.32895239172012,Coffee Shop
146,Avalon Beach,-33.6365039,151.32902990000002,Bistro Boulevard,-33.635865,151.327938,French Restaurant
147,Avalon Beach,-33.6365039,151.32902990000002,Burgers On Parade,-33.636559,151.32949,Burger Joint
148,Avalon Beach,-33.6365039,151.32902990000002,Avalon Chill Bar,-33.63625,151.32979,Café
149,Balgowlah,-33.7944424,151.2608261,Porters Liquor,-33.794094219700646,151.26293605109484,Liquor Store
150,Balgowlah,-33.7944424,151.2608261,North Harbour Reserve,-33.7974460142018,151.26105494173152,Park
151,Balgowlah,-33.7944424,151.2608261,Fish Cafe,-33.793633856170324,151.26455158702777,Café
152,Balgowlah,-33.7944424,151.2608261,Tamagawa,-33.79447992240353,151.26562007558567,Japanese Restaurant
153,Balgowlah,-33.7944424,151.2608261,Sushi Roll,-33.7932263557314,151.2648820295952,Japanese Restaurant
154,Balgowlah,-33.7944424,151.2608261,Stockland Balgowlah,-33.79320711335798,151.264932271016,Shopping Mall
155,Balgowlah,-33.7944424,151.2608261,Fitness First - Platinum,-33.79352325220632,151.26468615491834,Gym
156,Balgowlah,-33.7944424,151.2608261,Moreish Foods,-33.79318623565058,151.26487339468426,Café
157,Balgowlah,-33.7944424,151.2608261,Coles,-33.79320963010781,151.26489579545833,Supermarket
158,Balgowlah,-33.7944424,151.2608261,Ajmer's Indian Restaurant,-33.79437216309624,151.26447001415355,Indian Restaurant
159,Balgowlah,-33.7944424,151.2608261,Ying Wah,-33.79465,151.26459,Chinese Restaurant
160,Balgowlah,-33.7944424,151.2608261,Balgowlah Oval,-33.79396743650353,151.25680082067487,Athletics & Sports
161,Balgowlah,-33.7944424,151.2608261,Vintage Cellars Stockland S,-33.79307023422331,151.2647148422885,Liquor Store
162,Balgowlah Heights,-33.807495,151.26499230000002,Tania Park,-33.8092337115069,151.26628630623395,Park
163,Balgowlah Heights,-33.807495,151.26499230000002,Bareena Park Tennis Club,-33.80595686159476,151.2622779650286,Tennis Court
164,Balgowlah Heights,-33.807495,151.26499230000002,Arabanoo Lookout,-33.80799890013366,151.26896513429693,Scenic Lookout
165,Balgowlah Heights,-33.807495,151.26499230000002,Dobroyd Head,-33.809747687923206,151.26835314649347,Scenic Lookout
166,Balmain,-33.8583992,151.1807353,Bertoni Casalinga,-33.85765430281161,151.18108327537513,Café
167,Balmain,-33.8583992,151.1807353,Gladstone Park,-33.85799705606015,151.1829679334008,Park
168,Balmain,-33.8583992,151.1807353,Kafeine,-33.85770557838841,151.1820713530759,Café
169,Balmain,-33.8583992,151.1807353,Wilhelmina's,-33.85697,151.17934,Bar
170,Balmain,-33.8583992,151.1807353,Blue Ginger,-33.85783362815741,151.18259268136478,Asian Restaurant
171,Balmain,-33.8583992,151.1807353,Alegrias Spanish Tapas,-33.85708473145173,151.17936668746256,Tapas Restaurant
172,Balmain,-33.8583992,151.1807353,Manjits Balmain,-33.85681,151.1783,Indian Restaurant
173,Balmain,-33.8583992,151.1807353,The Cottage Bar & Kitchen,-33.85673085197825,151.1788400502234,Italian Restaurant
174,Balmain,-33.8583992,151.1807353,Indian Palace,-33.85772,151.18305,Indian Restaurant
175,Balmain,-33.8583992,151.1807353,Dick's Hotel,-33.858586394850455,151.17736207341545,Beer Garden
176,Balmain,-33.8583992,151.1807353,Le Caféier,-33.85703403648224,151.18002322115396,Café
177,Balmain,-33.8583992,151.1807353,Cantina Bar,-33.85659594401447,151.17854453748873,Latin American Restaurant
178,Balmain,-33.8583992,151.1807353,London Hotel,-33.858282470047484,151.1844585314959,Bar
179,Balmain,-33.8583992,151.1807353,Contessa Balmain,-33.8564433038824,151.17765630757657,Café
180,Balmain,-33.8583992,151.1807353,Fundamental Cafe,-33.857724118837666,151.18189080044726,Café
181,Balmain,-33.8583992,151.1807353,The Royal Oak Hotel,-33.85581537402989,151.18102332032637,Pub
182,Balmain,-33.8583992,151.1807353,Pizza e Birra,-33.85697,151.17934,Pizza Place
183,Balmain,-33.8583992,151.1807353,Sushi Man,-33.856712,151.17986,Sushi Restaurant
184,Balmain,-33.8583992,151.1807353,Kazbah,-33.85623844433838,151.17739482693105,Middle Eastern Restaurant
185,Balmain,-33.8583992,151.1807353,The Workers Bar & Kitchen,-33.85760744994095,151.18067257482608,Bar
186,Balmain,-33.8583992,151.1807353,casual mondays,-33.856925382406615,151.17878055466466,Café
187,Balmain,-33.8583992,151.1807353,Mantecato Risotteria,-33.86238450743414,151.17969105315098,Italian Restaurant
188,Balmain,-33.8583992,151.1807353,The Hunter Works,-33.85697,151.17934,Café
189,Balmain,-33.8583992,151.1807353,Our Place,-33.858033497546664,151.1831722063465,Breakfast Spot
190,Balmain,-33.8583992,151.1807353,The Balmain Hotel,-33.8614113,151.1768085,Pub
191,Balmain,-33.8583992,151.1807353,Ciao Thyme,-33.858316722188334,151.18548128259357,Café
192,Balmain,-33.8583992,151.1807353,Adriano Zumbo Pâtissier,-33.85736110130114,151.18058982918734,Dessert Shop
193,Balmain,-33.8583992,151.1807353,Unity Hall Hotel,-33.857657669215506,151.18081172585758,Pub
194,Balmain,-33.8583992,151.1807353,Meyhanee,-33.85627,151.17604,Turkish Restaurant
195,Balmain,-33.8583992,151.1807353,Cafe Berlin,-33.85778374652634,151.1821807912597,Café
196,Balmain,-33.8583992,151.1807353,Punch Park,-33.86090346671119,151.1792377001758,Playground
197,Balmain,-33.8583992,151.1807353,Gigi's Pizzeria & Restaurant,-33.85777,151.18319,Pizza Place
198,Balmain,-33.8583992,151.1807353,Wild Orange,-33.85738,151.1802,Frozen Yogurt Shop
199,Balmain,-33.8583992,151.1807353,New Star Vietnamese,-33.85749696596025,151.18148792734732,Vietnamese Restaurant
200,Balmain,-33.8583992,151.1807353,The Dry Dock Hotel,-33.854822802970936,151.18267320013916,Pub
201,Balmain,-33.8583992,151.1807353,Balmain Blu,-33.85652,151.17931,Seafood Restaurant
202,Balmain,-33.8583992,151.1807353,Mushiro,-33.85655893300071,151.1782175987395,Sushi Restaurant
203,Balmain,-33.8583992,151.1807353,Le Pub,-33.85770572652774,151.18210074213573,Pub
204,Balmain,-33.8583992,151.1807353,Broom Tree,-33.85684,151.17846,Café
205,Balmain,-33.8583992,151.1807353,Chon Thai,-33.85758,151.18046,Thai Restaurant
206,Balmain,-33.8583992,151.1807353,Somerset Mews Amenities Building,-33.862038211772074,151.18180630873704,Gym
207,Balmain,-33.8583992,151.1807353,Bus stop 204144,-33.86105293157444,151.17686991112305,Bus Station
208,Balmain East,-33.8571789,151.192354,Euforia Balmain East Cafe,-33.85747,151.19349,Café
209,Balmain East,-33.8571789,151.192354,Cappello Pizzeria,-33.85725,151.19235,Italian Restaurant
210,Balmain East,-33.8571789,151.192354,The East Village Hotel,-33.85761606937972,151.1924842591099,Gastropub
211,Balmain East,-33.8571789,151.192354,Balmain Bowling Club,-33.85827602221389,151.18818989387714,Bowling Green
212,Balmain East,-33.8571789,151.192354,Simmons Point Reserve,-33.85562247123202,151.1944101809108,Park
213,Balmain East,-33.8571789,151.192354,Illoura Reserve,-33.855568157917226,151.19448475724207,Park
214,Balmain East,-33.8571789,151.192354,Thornton Park,-33.85557127080452,151.19449105994215,Park
215,Balmain East,-33.8571789,151.192354,wineroom@ sixty darling st wines,-33.8555567683415,151.19448864923837,Wine Shop
216,Bangor,-34.0155034,151.0334872,Pool Water Slides,-34.0162,151.03112,Pool
217,Bangor,-34.0155034,151.0334872,Yala Road Tennis Courts,-34.014144,151.035464,Tennis Court
218,Bangor,-34.0155034,151.0334872,Bangor Chicken Spot,-34.01796465,151.029211675,Burger Joint
219,Banksia,-33.9448646,151.1402066,Brothers Kebabs,-33.94502823715794,151.14161608155274,Kebab Restaurant
220,Banksia,-33.9448646,151.1402066,Ibrahim Pastry,-33.949318284078046,151.13947714541854,Pastry Shop
221,Banksia,-33.9448646,151.1402066,Snow and Water Skiers Warehouse,-33.94884,151.13996,Sporting Goods Shop
222,Banksia,-33.9448646,151.1402066,Crunch Fitness,-33.94797502498409,151.14000445329032,Gym
223,Banksia,-33.9448646,151.1402066,Banksia Station,-33.94535809316338,151.14040195941925,Train Station
224,Banksia,-33.9448646,151.1402066,KFC,-33.94404072429065,151.14247825279134,Fast Food Restaurant
225,Banksia,-33.9448646,151.1402066,Rocksia Hotel Bistro,-33.9437402369795,151.14235138562213,Bistro
226,Banksia,-33.9448646,151.1402066,Rocksia Hotel,-33.94382999915841,151.142172242187,Pub
227,Banksia,-33.9448646,151.1402066,Platform 2 & 3,-33.94510443350134,151.14054679870605,Platform
228,Banksia,-33.9448646,151.1402066,Platform 1,-33.94556073514819,151.14004372156558,Platform
229,Banksia,-33.9448646,151.1402066,Banksia Bistro,-33.94521,151.14197,Bistro
230,Banksia,-33.9448646,151.1402066,Banksia Hotel,-33.945222001909045,151.1417445578574,Pub
231,Banksia,-33.9448646,151.1402066,Banksia Bakery,-33.9453,151.13981,Bakery
232,Banksia,-33.9448646,151.1402066,The Good Guys,-33.94797033922671,151.1401215546667,Electronics Store
233,Banksia,-33.9448646,151.1402066,Anaconda,-33.9480851109687,151.1400538379137,Outdoor Supply Store
234,Banksia,-33.9448646,151.1402066,Spotlight,-33.94795227398161,151.14010745058792,Arts & Crafts Store
235,Banksia,-33.9448646,151.1402066,Spotlight Centre,-33.94814126678037,151.13993703585538,Shopping Mall
236,Bankstown,-33.91718970000001,151.0335881,VBites,-33.9193598078125,151.03177032733046,Vietnamese Restaurant
237,Bankstown,-33.91718970000001,151.0335881,THY Vietnamese Eatery,-33.91881,151.03174,Vietnamese Restaurant
238,Bankstown,-33.91718970000001,151.0335881,An Restaurant,-33.91938815162978,151.03284588895283,Vietnamese Restaurant
239,Bankstown,-33.91718970000001,151.0335881,Bankstown Sports Club,-33.920052,151.033854,Sports Club
240,Bankstown,-33.91718970000001,151.0335881,Café Nhớ,-33.91840823100686,151.03304695988692,Café
241,Bankstown,-33.91718970000001,151.0335881,Star Buffet @ Bankstown RSL,-33.91605011713951,151.03276015833757,Buffet
242,Bankstown,-33.91718970000001,151.0335881,Basement Brewhouse,-33.92011609708237,151.0335225070914,Sports Bar
243,Bankstown,-33.91718970000001,151.0335881,Anytime Fitness,-33.916935527749985,151.03544303838024,Gym
244,Bankstown,-33.91718970000001,151.0335881,Oscar's Bar & Grill,-33.91719188860552,151.0329855349682,Bar
245,Bankstown,-33.91718970000001,151.0335881,Nando's,-33.91656567714497,151.0354914778503,Portuguese Restaurant
246,Bankstown,-33.91718970000001,151.0335881,BBQ City,-33.91340525965762,151.03461605988934,Buffet
247,Bankstown,-33.91718970000001,151.0335881,Hanamaruya,-33.9197828891007,151.03159701696345,Japanese Restaurant
248,Bankstown,-33.91718970000001,151.0335881,Titanic Cafe,-33.91965973629253,151.0367368110875,Middle Eastern Restaurant
249,Bankstown,-33.91718970000001,151.0335881,Chocolates Del Mondo,-33.91286574784507,151.0350111532679,Café
250,Bankstown,-33.91718970000001,151.0335881,Bankstown RSL,-33.91606020286106,151.03274945576126,Sports Bar
251,Bankstown,-33.91718970000001,151.0335881,Hoyts,-33.91556637305584,151.0363868141306,Multiplex
252,Bankstown,-33.91718970000001,151.0335881,SUPA IGA Bankstown,-33.916684852508894,151.03734526109082,Grocery Store
253,Bankstown,-33.91718970000001,151.0335881,Subway,-33.91722396624409,151.03448152542114,Sandwich Place
254,Bankstown,-33.91718970000001,151.0335881,Pizzeria Bellucci,-33.92033206759132,151.03394044382162,Pizza Place
255,Bankstown,-33.91718970000001,151.0335881,Pho Thang Long,-33.91987943183277,151.0315421123531,Vietnamese Restaurant
256,Bankstown,-33.91718970000001,151.0335881,Phở Gia Hội,-33.919664390904956,151.03164638436468,Vietnamese Restaurant
257,Bankstown,-33.91718970000001,151.0335881,Great Century Restaurant,-33.919349275816494,151.03295554184083,Chinese Restaurant
258,Bankstown,-33.91718970000001,151.0335881,PappaRich Bankstown,-33.91308595046721,151.03403944534787,Malay Restaurant
259,Bankstown,-33.91718970000001,151.0335881,Pho Pasteur,-33.919793572752326,151.03162743437554,Vietnamese Restaurant
260,Bankstown,-33.91718970000001,151.0335881,Chin-Chilla Coffee House,-33.915873107131745,151.03364354559102,Café
261,Bankstown,-33.91718970000001,151.0335881,7-Eleven,-33.91724533408091,151.03418111801147,Convenience Store
262,Bankstown,-33.91718970000001,151.0335881,Kmart,-33.91568928483458,151.0382996370604,Department Store
263,Bankstown,-33.91718970000001,151.0335881,Volcano's Steakhouse,-33.918417799298524,151.037140133257,Steakhouse
264,Bankstown,-33.91718970000001,151.0335881,Window's Coffee,-33.92061261268454,151.0313016890457,Café
265,Bankstown,-33.91718970000001,151.0335881,Dougie's Grill,-33.919399864118546,151.03501663556256,Burger Joint
266,Bankstown,-33.91718970000001,151.0335881,Đông Ba,-33.91948002235316,151.0316208949707,Vietnamese Restaurant
267,Bankstown,-33.91718970000001,151.0335881,Chokolatta,-33.91794349872393,151.03751617464744,Café
268,Bankstown,-33.91718970000001,151.0335881,Bankstown Interchange Layover,-33.917842,151.035599,Bus Station
269,Bankstown,-33.91718970000001,151.0335881,Saigon Place,-33.91862450175729,151.03254920767887,Monument / Landmark
270,Bankstown,-33.91718970000001,151.0335881,The Reject Shop,-33.9167271,151.0356495,Discount Store
271,Bankstown,-33.91718970000001,151.0335881,Liberty Palace,-33.92056629475953,151.0312481776188,Vietnamese Restaurant
272,Bankstown,-33.91718970000001,151.0335881,Bryan Brown Theatre,-33.91494,151.03473,Theater
273,Bankstown,-33.91718970000001,151.0335881,The Coffee Club,-33.91658987004562,151.0378855370168,Coffee Shop
274,Bankstown,-33.91718970000001,151.0335881,KFC,-33.916288884620506,151.0388997872788,Fast Food Restaurant
275,Bankstown,-33.91718970000001,151.0335881,Donut King,-33.916851,151.036923,Donut Shop
276,Bankstown,-33.91718970000001,151.0335881,McDonald's,-33.91631100127772,151.03736954099008,Fast Food Restaurant
277,Bankstown,-33.91718970000001,151.0335881,Breadtop 包店,-33.91660643684639,151.03763761014267,Bakery
278,Bankstown,-33.91718970000001,151.0335881,ALDI,-33.913722826340404,151.03409148037903,Supermarket
279,Bankstown,-33.91718970000001,151.0335881,Fields Of Fruit,-33.91644182831797,151.03770583567055,Farmers Market
280,Bankstown,-33.91718970000001,151.0335881,Jay Jays,-33.91604872696616,151.03793621063232,Clothing Store
281,Bankstown,-33.91718970000001,151.0335881,Hotpot City,-33.913292,151.03374,Buffet
282,Bankstown,-33.91718970000001,151.0335881,Chef's Dynasty,-33.913230143434646,151.03452769511193,Chinese Restaurant
283,Bankstown Aerodrome,-33.9235,150.9901,Lebanese Pizza,-33.92037022785808,150.98851737175391,Pizza Place
284,Bankstown Aerodrome,-33.9235,150.9901,luvolife Pty Ltd,-33.9272413325838,150.98784971235546,Health Food Store
285,Barangaroo,-33.861408399999995,151.20168769999998,The Langham Hotel Sydney,-33.86051701940649,151.20343739076725,Hotel
286,Barangaroo,-33.861408399999995,151.20168769999998,South Coffee Roasters,-33.863865,151.20177,Café
287,Barangaroo,-33.861408399999995,151.20168769999998,CAVA,-33.8625807867942,151.2040527043229,Coffee Shop
288,Barangaroo,-33.861408399999995,151.20168769999998,Bourke Street Bakery,-33.86457,151.20148,Bakery
289,Barangaroo,-33.861408399999995,151.20168769999998,Sydney Observatory,-33.85953360946978,151.20464267036573,Planetarium
290,Barangaroo,-33.861408399999995,151.20168769999998,Observatory Hill,-33.859125456539196,151.2049765550215,Park
291,Barangaroo,-33.861408399999995,151.20168769999998,Palisade Hotel,-33.8579787693018,151.20226376142796,Pub
292,Barangaroo,-33.861408399999995,151.20168769999998,Lord Nelson Brewery Hotel,-33.85840256951101,151.20354802857685,Brewery
293,Barangaroo,-33.861408399999995,151.20168769999998,Fish at the Rocks,-33.858673,151.2035,Seafood Restaurant
294,Barangaroo,-33.861408399999995,151.20168769999998,The Canteen,-33.864536,151.2018,Food Court
295,Barangaroo,-33.861408399999995,151.20168769999998,Blu Bar On 36,-33.861066774093636,151.2063606103422,Hotel Bar
296,Barangaroo,-33.861408399999995,151.20168769999998,Harts Pub,-33.86186993864249,151.206314312014,Pub
297,Barangaroo,-33.861408399999995,151.20168769999998,Barangaroo Reserve,-33.85705227364355,151.20110034942624,Park
298,Barangaroo,-33.861408399999995,151.20168769999998,Shangri-La Hotel,-33.861141095752416,151.20646047126488,Hotel
299,Barangaroo,-33.861408399999995,151.20168769999998,Bōrn by Tapavino,-33.865153829116124,151.20130862574823,Tapas Restaurant
300,Barangaroo,-33.861408399999995,151.20168769999998,Kansas City Shuffle,-33.863067,151.205752,Café
301,Barangaroo,-33.861408399999995,151.20168769999998,Sydney Harbour YHA,-33.860128396630415,151.20684402123746,Hostel
302,Barangaroo,-33.861408399999995,151.20168769999998,TITLE Music Film Books,-33.865369,151.202449,Bookstore
303,Barangaroo,-33.861408399999995,151.20168769999998,Ferry,-33.86035770329915,151.1983403554919,Boat or Ferry
304,Barden Ridge,-34.0311727,151.0105268,Cosmic Innovations,-34.0314296161469,151.01059913635254,Astrologer
305,Barden Ridge,-34.0311727,151.0105268,Australia Rd Reserve,-34.03142752289503,151.00877522880646,Park
306,Barden Ridge,-34.0311727,151.0105268,La cuisson rêves,-34.03259452216871,151.00692212662204,Italian Restaurant
307,Barden Ridge,-34.0311727,151.0105268,Foveaux Place,-34.032733465659504,151.00690507363797,Park
308,Bardwell Park,-33.9355556,151.1238889,Pinocchio Caffe,-33.9317,151.12526,Café
309,Bardwell Park,-33.9355556,151.1238889,Bardwell Park Station,-33.93142666846988,151.12511268891134,Train Station
310,Bardwell Park,-33.9355556,151.1238889,New Age Health And Fitness,-33.93272545776368,151.12595221150337,Gym
311,Bardwell Park,-33.9355556,151.1238889,Bardwell Valley Golf Club,-33.93960186378949,151.12475759190008,Golf Course
